time,P_00,P_01,P_02,P_03,P_10,P_11,P_12,P_13,P_20,P_21,P_22,P_23,P_30,P_31,P_32,P_33
176.62,0.011208160000004406,9.76715284672532e-13,1.4866232011258727e-13,-9.951270548564035e-16,9.76715284672532e-13,1029.0019593420243,156.61898082859096,-1.0483879506826774,1.4866232011258727e-13,156.61898082859096,23.965220793404644,-0.16242201000005135,-9.951270548564035e-16,-1.0483879506826774,-0.16242201000005135,0.0011510200000005508
176.64,0.011208320000004405,9.77091983983148e-13,1.487110443022501e-13,-9.953223643709968e-16,9.77091983983148e-13,1029.3988204016982,156.6703128199181,-1.0485937134953294,1.487110443022501e-13,156.6703128199181,23.971718174212636,-0.16244503040005134,-9.953223643709968e-16,-1.0485937134953294,-0.16244503040005134,0.0011510400000005507
176.66,0.011208480000004406,9.777456560994605e-13,1.4878095746960508e-13,-9.956611904113508e-16,9.777456560994605e-13,1030.0874783236343,156.7439678591328,-1.0489506740827752,1.4878095746960508e-13,156.7439678591328,23.978216475844643,-0.16246805120005137,-9.956611904113508e-16,-1.0489506740827752,-0.16246805120005137,0.0011510600000005507
176.68,0.011208640000004407,9.780537628463776e-13,1.488244386497133e-13,-9.958208570454453e-16,9.780537628463776e-13,1030.412075628708,156.78977622609906,-1.049118886347223,1.488244386497133e-13,156.78977622609906,23.98471569831665,-0.1624910724000514,-9.958208570454453e-16,-1.049118886347223,-0.1624910724000514,0.0011510800000005508
176.7,0.011208800000004406,9.787096024202547e-13,1.4889451653344628e-13,-9.961606436977562e-16,9.787096024202547e-13,1031.103017014231,156.863604797593,-1.0494768589602146,1.4889451653344628e-13,156.863604797593,23.991215841644646,-0.16251409400005137,-9.961606436977562e-16,-1.0494768589602146,-0.16251409400005137,0.0011511000000005507
176.72,0.011208960000004407,9.790812233363897e-13,1.4894285933527706e-13,-9.963531290703163e-16,9.790812233363897e-13,1031.4945278750972,156.91453498856137,-1.049679646477939,1.4894285933527706e-13,156.91453498856137,23.99771690584465,-0.16253711600005138,-9.963531290703163e-16,-1.049679646477939,-0.16253711600005138,0.0011511200000005508
176.74,0.011209120000004407,9.793276960445981e-13,1.4898163491597362e-13,-9.964807732478435e-16,9.793276960445981e-13,1031.7541923826768,156.95538590441637,-1.0498141223893729,1.4898163491597362e-13,156.95538590441637,24.004218890932655,-0.1625601384000514,-9.964807732478435e-16,-1.0498141223893729,-0.1625601384000514,0.001151140000000551
176.76,0.011209280000004406,9.797088198513651e-13,1.49030709524501e-13,-9.966781207437444e-16,9.797088198513651e-13,1032.1557147450758,157.00708706962288,-1.0500220322595648,1.49030709524501e-13,157.00708706962288,24.010721796924653,-0.1625831612000514,-9.966781207437444e-16,-1.0500220322595648,-0.1625831612000514,0.0011511600000005508
176.78,0.011209440000004407,9.799652433711745e-13,1.4907025158467276e-13,-9.968108772639008e-16,9.799652433711745e-13,1032.4258626486508,157.0487454882408,-1.0501618941349176,1.4907025158467276e-13,157.0487454882408,24.01722562383666,-0.16260618440005142,-9.968108772639008e-16,-1.0501618941349176,-0.16260618440005142,0.001151180000000551
176.8,0.011209600000004408,9.801742649058981e-13,1.4910617179378165e-13,-9.969190806021924e-16,9.801742649058981e-13,1032.646071532118,157.0865882081548,-1.0502758887002697,1.4910617179378165e-13,157.0865882081548,24.023730371684664,-0.16262920800005146,-9.969190806021924e-16,-1.0502758887002697,-0.16262920800005146,0.001151200000000551
176.82,0.011209760000004407,9.80396171953752e-13,1.4914307997918266e-13,-9.97033942537009e-16,9.80396171953752e-13,1032.879855583337,157.12547178253573,-1.0503968982415803,1.4914307997918266e-13,157.12547178253573,24.03023604048466,-0.16265223200005144,-9.97033942537009e-16,-1.0503968982415803,-0.16265223200005144,0.0011512200000005509
176.84,0.011209920000004408,9.808428732727507e-13,1.4919717987380267e-13,-9.97265122981453e-16,9.808428732727507e-13,1033.3504652781767,157.1824671957104,-1.0506404518573784,1.4919717987380267e-13,157.1824671957104,24.036742630252665,-0.16267525640005145,-9.97265122981453e-16,-1.0506404518573784,-0.16267525640005145,0.001151240000000551
176.86,0.011210080000004409,9.81167062734353e-13,1.4924191442243436e-13,-9.974328683069637e-16,9.81167062734353e-13,1033.6920060722332,157.22959601361944,-1.0508171751985744,1.4924191442243436e-13,157.22959601361944,24.04325014100467,-0.16269828120005148,-9.974328683069637e-16,-1.0508171751985744,-0.16269828120005148,0.001151260000000551
176.88,0.011210240000004408,9.816277667005747e-13,1.4929708868830504e-13,-9.976712042385614e-16,9.816277667005747e-13,1034.177367859838,157.28772330022503,-1.0510682672753924,1.4929708868830504e-13,157.28772330022503,24.049758572756666,-0.16272130640005147,-9.976712042385614e-16,-1.0510682672753924,-0.16272130640005147,0.001151280000000551
176.9,0.011210400000004409,9.820692396797716e-13,1.493507941393397e-13,-9.978995404523733e-16,9.820692396797716e-13,1034.6424693852198,157.34430315852143,-1.0513088244324875,1.493507941393397e-13,157.34430315852143,24.056267925524672,-0.1627443320000515,-9.978995404523733e-16,-1.0513088244324875,-0.1627443320000515,0.001151300000000551
176.92,0.011210560000004408,9.825769520477305e-13,1.4940956425717562e-13,-9.981620749064356e-16,9.825769520477305e-13,1035.1773555443324,157.40621875321727,-1.0515854101779305,1.4940956425717562e-13,157.40621875321727,24.06277819932467,-0.1627673580000515,-9.981620749064356e-16,-1.0515854101779305,-0.1627673580000515,0.001151320000000551
176.94,0.011210720000004408,9.831089030683635e-13,1.494701873067691e-13,-9.984370720108684e-16,9.831089030683635e-13,1035.7377776501166,157.47008645173605,-1.0518751255960301,1.494701873067691e-13,157.47008645173605,24.069289394172674,-0.1627903844000515,-9.984370720108684e-16,-1.0518751255960301,-0.1627903844000515,0.001151340000000551
176.96,0.011210880000004409,9.835269440057155e-13,1.4952210572821747e-13,-9.98653131453124e-16,9.835269440057155e-13,1036.1781930108423,157.5247836355774,-1.0521027489078338,1.4952210572821747e-13,157.5247836355774,24.07580151008468,-0.16281341120005152,-9.98653131453124e-16,-1.0521027489078338,-0.16281341120005152,0.0011513600000005511
176.98,0.011211040000004408,9.839842199348383e-13,1.4957702405648667e-13,-9.988894180203372e-16,9.839842199348383e-13,1036.659943286961,157.5826412863649,-1.0523516819347933,1.4957702405648667e-13,157.5826412863649,24.082314547076678,-0.16283643840005152,-9.988894180203372e-16,-1.0523516819347933,-0.16283643840005152,0.001151380000000551
177.0,0.011211200000004409,9.845326294709705e-13,1.496389065584047e-13,-9.99172725160108e-16,9.845326294709705e-13,1037.2377047960417,157.64783584524295,-1.0526501521554836,1.496389065584047e-13,157.64783584524295,24.08882850516468,-0.16285946600005155,-9.99172725160108e-16,-1.0526501521554836,-0.16285946600005155,0.0011514000000005511
177.02,0.01121136000000441,9.847437792803144e-13,1.4967502334183892e-13,-9.992817844324278e-16,9.847437792803144e-13,1037.4601558630136,157.68588566047515,-1.052765048465912,1.4967502334183892e-13,157.68588566047515,24.095343384364686,-0.1628824940000516,-9.992817844324278e-16,-1.052765048465912,-0.1628824940000516,0.0011514200000005512
177.04,0.011211520000004409,9.85096868450106e-13,1.4972198727040816e-13,-9.994641307695456e-16,9.85096868450106e-13,1037.8321431268912,157.7353631785352,-1.0529571542897387,1.4972198727040816e-13,157.7353631785352,24.10185918469268,-0.16290552240005157,-9.994641307695456e-16,-1.0529571542897387,-0.16290552240005157,0.001151440000000551
177.06,0.01121168000000441,9.855798479242872e-13,1.4977887647836876e-13,-9.997135052712865e-16,9.855798479242872e-13,1038.3409726456025,157.79529719385388,-1.0532198757397855,1.4977887647836876e-13,157.79529719385388,24.108375906164685,-0.1629285512000516,-9.997135052712865e-16,-1.0532198757397855,-0.1629285512000516,0.0011514600000005512
177.08,0.01121184000000441,9.859392208084627e-13,1.498263249168657e-13,-9.9989902018877e-16,9.859392208084627e-13,1038.7195799389663,157.84528515363866,-1.0534153197317988,1.498263249168657e-13,157.84528515363866,24.11489354879669,-0.16295158040005162,-9.9989902018877e-16,-1.0534153197317988,-0.16295158040005162,0.0011514800000005513
177.1,0.01121200000000441,9.863683852334583e-13,1.4987910665951822e-13,-1.000120519984498e-15,9.863683852334583e-13,1039.1717141353502,157.90089186510622,-1.053648674574064,1.4987910665951822e-13,157.90089186510622,24.121412112604688,-0.16297461000005162,-1.000120519984498e-15,-1.053648674574064,-0.16297461000005162,0.0011515000000005512
177.12,0.01121216000000441,9.868244348073481e-13,1.499339434889332e-13,-1.0003558444666958e-15,9.868244348073481e-13,1039.6521724196136,157.95866365508192,-1.0538965940235785,1.499339434889332e-13,157.95866365508192,24.127931597604693,-0.16299764000005165,-1.0003558444666958e-15,-1.0538965940235785,-0.16299764000005165,0.0011515200000005513
177.14,0.01121232000000441,9.874126441747147e-13,1.4999887397506857e-13,-1.0006592858923986e-15,9.874126441747147e-13,1040.2718639147213,158.02706933148687,-1.054216276151496,1.4999887397506857e-13,158.02706933148687,24.134452003812687,-0.16302067040005164,-1.0006592858923986e-15,-1.054216276151496,-0.16302067040005164,0.0011515400000005512
177.16,0.01121248000000441,9.876293585306453e-13,1.5003543718593077e-13,-1.0007710610327902e-15,9.876293585306453e-13,1040.5001773522963,158.06558946770377,-1.0543340336878835,1.5003543718593077e-13,158.06558946770377,24.140973331244695,-0.16304370120005166,-1.0007710610327902e-15,-1.0543340336878835,-0.16304370120005166,0.0011515600000005512
177.18,0.01121264000000441,9.882377055692434e-13,1.501019073853628e-13,-1.001084765700895e-15,9.882377055692434e-13,1041.141084321118,158.13561726548488,-1.0546645283644265,1.501019073853628e-13,158.13561726548488,24.1474955799167,-0.16306673240005168,-1.001084765700895e-15,-1.0546645283644265,-0.16306673240005168,0.0011515800000005513
177.2,0.01121280000000441,9.887397120840351e-13,1.5016025786982026e-13,-1.0013435629893024e-15,9.887397120840351e-13,1041.669959240078,158.19709076730877,-1.05493717692474,1.5016025786982026e-13,158.19709076730877,24.154018749844695,-0.16308976400005168,-1.0013435629893024e-15,-1.05493717692474,-0.16308976400005168,0.0011516000000005512
177.22,0.01121296000000441,9.889298302439079e-13,1.50194799924116e-13,-1.0014415573712168e-15,9.889298302439079e-13,1041.8702530078579,158.23348157121544,-1.055040416132972,1.50194799924116e-13,158.23348157121544,24.160542841044702,-0.1631127960000517,-1.0014415573712168e-15,-1.055040416132972,-0.1631127960000517,0.0011516200000005513
177.24,0.011213120000004411,9.893932073215569e-13,1.5025020571409085e-13,-1.0016803622550156e-15,9.893932073215569e-13,1042.358430976369,158.29185277348975,-1.055292002261112,1.5025020571409085e-13,158.29185277348975,24.167067853532707,-0.16313582840005172,-1.0016803622550156e-15,-1.055292002261112,-0.16313582840005172,0.0011516400000005514
177.26,0.01121328000000441,9.89591032814119e-13,1.5028534202836176e-13,-1.0017822968402542e-15,9.89591032814119e-13,1042.5668445864185,158.32886964317817,-1.055399392559065,1.5028534202836176e-13,158.32886964317817,24.173593787324705,-0.1631588612000517,-1.0017822968402542e-15,-1.055399392559065,-0.1631588612000517,0.0011516600000005513
177.28,0.011213440000004411,9.899307389599328e-13,1.5033131205408955e-13,-1.0019573164418026e-15,9.899307389599328e-13,1042.924732544068,158.37730006302297,-1.0555837795079488,1.5033131205408955e-13,158.37730006302297,24.180120642436712,-0.16318189440005174,-1.0019573164418026e-15,-1.0555837795079488,-0.16318189440005174,0.0011516800000005514
177.3,0.011213600000004412,9.904154791708762e-13,1.5038835530412835e-13,-1.0022070085309648e-15,9.904154791708762e-13,1043.4354170371737,158.43739636501437,-1.0558468355432369,1.5038835530412835e-13,158.43739636501437,24.18664841888472,-0.16320492800005176,-1.0022070085309648e-15,-1.0558468355432369,-0.16320492800005176,0.0011517000000005515
177.32,0.011213760000004411,9.907620600063244e-13,1.5043485477211905e-13,-1.0023854978028454e-15,9.907620600063244e-13,1043.8005476295623,158.4863845637742,-1.0560348778651218,1.5043485477211905e-13,158.4863845637742,24.193177116684716,-0.16322796200005174,-1.0023854978028454e-15,-1.0560348778651218,-0.16322796200005174,0.0011517200000005514
177.34,0.011213920000004412,9.911970235393355e-13,1.5048810221845224e-13,-1.0026094615319076e-15,9.911970235393355e-13,1044.2587913121054,158.54248190417704,-1.0562708285146323,1.5048810221845224e-13,158.54248190417704,24.19970673585272,-0.16325099640005175,-1.0026094615319076e-15,-1.0562708285146323,-0.16325099640005175,0.0011517400000005515
177.36,0.011214080000004413,9.915384324402868e-13,1.5053421177203459e-13,-1.0027852205559191e-15,9.915384324402868e-13,1044.618473159249,158.59105931964493,-1.0564559944611296,1.5053421177203459e-13,158.59105931964493,24.20623727640472,-0.16327403120005177,-1.0027852205559191e-15,-1.0564559944611296,-0.16327403120005177,0.0011517600000005516
177.38,0.011214240000004412,9.919933372952665e-13,1.5058898492654957e-13,-1.0030193624170031e-15,9.919933372952665e-13,1045.0977254572954,158.64876402673147,-1.0567026679936327,1.5058898492654957e-13,158.64876402673147,24.21276873835672,-0.16329706640005176,-1.0030193624170031e-15,-1.0567026679936327,-0.16329706640005176,0.0011517800000005515
177.4,0.011214400000004413,9.923727098529123e-13,1.5063799612175783e-13,-1.0032145876911778e-15,9.923727098529123e-13,1045.4974028407357,158.70039838462992,-1.0569083420571752,1.5063799612175783e-13,158.70039838462992,24.219301121724722,-0.1633201020000518,-1.0032145876911778e-15,-1.0569083420571752,-0.1633201020000518,0.0011518000000005516
177.42,0.011214560000004412,9.927824983830263e-13,1.5068933035396744e-13,-1.0034254245423814e-15,9.927824983830263e-13,1045.9291241113247,158.75448011242884,-1.0571304632559537,1.5068933035396744e-13,158.75448011242884,24.225834426524717,-0.16334313800005176,-1.0034254245423814e-15,-1.0571304632559537,-0.16334313800005176,0.0011518200000005514
177.44,0.011214720000004412,9.931545669834755e-13,1.5073778874623179e-13,-1.0036168180508593e-15,9.931545669834755e-13,1046.3211066173326,158.80553208042778,-1.0573321004711695,1.5073778874623179e-13,158.80553208042778,24.232368652772724,-0.16336617440005177,-1.0036168180508593e-15,-1.0573321004711695,-0.16336617440005177,0.0011518400000005515
177.46,0.011214880000004413,9.935338023419659e-13,1.5078679625796676e-13,-1.0038118626088428e-15,9.935338023419659e-13,1046.7206394584853,158.85716255770717,-1.0575375841462824,1.5078679625796676e-13,158.85716255770717,24.23890380048473,-0.1633892112000518,-1.0038118626088428e-15,-1.0575375841462824,-0.1633892112000518,0.0011518600000005516
177.48,0.011215040000004412,9.939328506502118e-13,1.5083731753372715e-13,-1.004017058369026e-15,9.939328506502118e-13,1047.1410456722288,158.91038781824233,-1.057753762333236,1.5083731753372715e-13,158.91038781824233,24.245439869676726,-0.16341224840005178,-1.004017058369026e-15,-1.057753762333236,-0.16341224840005178,0.0011518800000005515
177.5,0.011215200000004413,9.944014272215188e-13,1.5089314454416957e-13,-1.004257955474613e-15,9.944014272215188e-13,1047.6347014201588,158.9692027854215,-1.0580075526624402,1.5089314454416957e-13,158.9692027854215,24.25197686036473,-0.1634352860000518,-1.004257955474613e-15,-1.0580075526624402,-0.1634352860000518,0.0011519000000005516
177.52,0.011215360000004414,9.950118216577556e-13,1.5095978899553462e-13,-1.004571678591743e-15,9.950118216577556e-13,1048.2777653668297,159.03941416139605,-1.0583380667754316,1.5095978899553462e-13,159.03941416139605,24.258514772564737,-0.16345832400005184,-1.004571678591743e-15,-1.0583380667754316,-0.16345832400005184,0.0011519200000005517
177.54,0.011215520000004413,9.95515674668571e-13,1.5101830744789402e-13,-1.004830572006305e-15,9.95515674668571e-13,1048.8085856094276,159.10106462105023,-1.0586108166067352,1.5101830744789402e-13,159.10106462105023,24.265053606292735,-0.16348136240005182,-1.004830572006305e-15,-1.0586108166067352,-0.16348136240005182,0.0011519400000005516
177.56,0.011215680000004414,9.959953366532144e-13,1.510749820245184e-13,-1.0050769761572878e-15,9.959953366532144e-13,1049.313920080907,159.16077251759776,-1.0588704087277896,1.510749820245184e-13,159.16077251759776,24.27159336156474,-0.16350440120005183,-1.0050769761572878e-15,-1.0588704087277896,-0.16350440120005183,0.0011519600000005517
177.58,0.011215840000004414,9.965307079018898e-13,1.5113590490495546e-13,-1.00535193007891e-15,9.965307079018898e-13,1049.8779454711669,159.2249560944178,-1.0591600786518611,1.5113590490495546e-13,159.2249560944178,24.278134038396747,-0.16352744040005185,-1.00535193007891e-15,-1.0591600786518611,-0.16352744040005185,0.0011519800000005518
177.6,0.011216000000004413,9.967995406082833e-13,1.5117650872061476e-13,-1.0054899692716868e-15,9.967995406082833e-13,1050.1611667221391,159.26773309548634,-1.0593055059374754,1.5117650872061476e-13,159.26773309548634,24.284675636804742,-0.16355048000005185,-1.0054899692716868e-15,-1.0593055059374754,-0.16355048000005185,0.0011520000000005517
177.62,0.011216160000004414,9.972916151505516e-13,1.5123413397008173e-13,-1.0057425912803555e-15,9.972916151505516e-13,1050.6795780924808,159.32844254650712,-1.059571648706555,1.5123413397008173e-13,159.32844254650712,24.291218156804746,-0.16357352000005188,-1.0057425912803555e-15,-1.059571648706555,-0.16357352000005188,0.0011520200000005518
177.64,0.011216320000004413,9.977384172636112e-13,1.5128830931598226e-13,-1.005971918794301e-15,9.977384172636112e-13,1051.1502939760512,159.38551744924342,-1.0598132502198563,1.5128830931598226e-13,159.38551744924342,24.29776159841274,-0.16359656040005185,-1.005971918794301e-15,-1.0598132502198563,-0.16359656040005185,0.0011520400000005517
177.66,0.011216480000004414,9.982731597970304e-13,1.5134918857396628e-13,-1.0062463172589709e-15,9.982731597970304e-13,1051.713657001143,159.44965506886246,-1.0601023349579726,1.5134918857396628e-13,159.44965506886246,24.304305961644744,-0.16361960120005187,-1.0062463172589709e-15,-1.0601023349579726,-0.16361960120005187,0.0011520600000005517
177.68,0.011216640000004415,9.986448863404447e-13,1.5139764510830695e-13,-1.0064370234796451e-15,9.986448863404447e-13,1052.1052791426405,159.50070507949846,-1.0603032481005703,1.5139764510830695e-13,159.50070507949846,24.310851246516748,-0.16364264240005189,-1.0064370234796451e-15,-1.0603032481005703,-0.16364264240005189,0.0011520800000005518
177.7,0.011216800000004414,9.990612439953684e-13,1.5144950510275405e-13,-1.0066505860256915e-15,9.990612439953684e-13,1052.5439211287937,159.55534070922582,-1.0605282408780248,1.5144950510275405e-13,159.55534070922582,24.317397453044745,-0.16366568400005188,-1.0066505860256915e-15,-1.0605282408780248,-0.16366568400005188,0.0011521000000005517
177.72,0.011216960000004415,9.994682989007452e-13,1.5150065819308e-13,-1.0068593353003883e-15,9.994682989007452e-13,1052.972762466391,159.6092316001188,-1.0607481627696442,1.5150065819308e-13,159.6092316001188,24.32394458124475,-0.1636887260000519,-1.0068593353003883e-15,-1.0607481627696442,-0.1636887260000519,0.0011521200000005518
177.74,0.011217120000004415,9.99948021952184e-13,1.5155735004341125e-13,-1.0071052979185005e-15,9.99948021952184e-13,1053.478161273065,159.66895769489145,-1.0610072897262364,1.5155735004341125e-13,159.66895769489145,24.330492631132756,-0.16371176840005194,-1.0071052979185005e-15,-1.0610072897262364,-0.16371176840005194,0.001152140000000552
177.76,0.011217280000004414,1.000221422382331e-12,1.5159832402861435e-13,-1.007245449823833e-15,1.000221422382331e-12,1053.7661947201502,159.7121246776086,-1.0611549428003826,1.5159832402861435e-13,159.7121246776086,24.33704160272475,-0.16373481120005193,-1.007245449823833e-15,-1.0611549428003826,-0.16373481120005193,0.0011521600000005518
177.78,0.011217440000004415,1.0005781174087855e-12,1.5164564688484203e-13,-1.0074282730872634e-15,1.0005781174087855e-12,1054.1419808322844,159.76198033374703,-1.061347551076431,1.5164564688484203e-13,159.76198033374703,24.343591496036755,-0.16375785440005194,-1.0074282730872634e-15,-1.061347551076431,-0.16375785440005194,0.001152180000000552
177.8,0.011217600000004416,1.0011463960877097e-12,1.5170909058960435e-13,-1.007719477668897e-15,1.0011463960877097e-12,1054.7406749145393,159.8288196537061,-1.061654341423531,1.5170909058960435e-13,159.8288196537061,24.35014231108476,-0.16378089800005197,-1.007719477668897e-15,-1.061654341423531,-0.16378089800005197,0.001152200000000552
177.82,0.011217760000004415,1.0012640865108189e-12,1.5173821108140001e-13,-1.0077797762389408e-15,1.0012640865108189e-12,1054.8646644896562,159.85949872384845,-1.0617178672758019,1.5173821108140001e-13,159.85949872384845,24.356694047884755,-0.16380394200005197,-1.0077797762389408e-15,-1.0617178672758019,-0.16380394200005197,0.0011522200000005519
177.84,0.011217920000004416,1.0016794468586622e-12,1.517900104474436e-13,-1.007992558698187e-15,1.0016794468586622e-12,1055.3022557911545,159.91407048023683,-1.0619420382148812,1.517900104474436e-13,159.91407048023683,24.36324670645276,-0.163826986400052,-1.007992558698187e-15,-1.0619420382148812,-0.163826986400052,0.001152240000000552
177.86,0.011218080000004417,1.0020387212952201e-12,1.5183753963365481e-13,-1.0081765749254355e-15,1.0020387212952201e-12,1055.6807593678163,159.96414350949118,-1.0621359033042042,1.5183753963365481e-13,159.96414350949118,24.369800286804765,-0.163850031200052,-1.0081765749254355e-15,-1.0621359033042042,-0.163850031200052,0.001152260000000552
177.88,0.011218240000004416,1.0024456149991519e-12,1.5188869837193062e-13,-1.0083849427707273e-15,1.0024456149991519e-12,1056.1094308761924,160.0180403506219,-1.062355423351667,1.5188869837193062e-13,160.0180403506219,24.37635478895676,-0.163873076400052,-1.0083849427707273e-15,-1.062355423351667,-0.163873076400052,0.001152280000000552
177.9,0.011218400000004417,1.0030504642837099e-12,1.5195493516131443e-13,-1.0086946063257093e-15,1.0030504642837099e-12,1056.7466528852167,160.08782224585127,-1.0626816606278262,1.5195493516131443e-13,160.08782224585127,24.382910212924767,-0.16389612200005202,-1.0086946063257093e-15,-1.0626816606278262,-0.16389612200005202,0.001152300000000552
177.92,0.011218560000004416,1.0034996083876892e-12,1.5200931429065572e-13,-1.0089244948880577e-15,1.0034996083876892e-12,1057.219836107052,160.14511183886532,-1.062923853217797,1.5200931429065572e-13,160.14511183886532,24.389466558724763,-0.16391916800005202,-1.0089244948880577e-15,-1.062923853217797,-0.16391916800005202,0.001152320000000552
177.94,0.011218720000004416,1.0039571481872334e-12,1.5206433423303744e-13,-1.0091586293373228e-15,1.0039571481872334e-12,1057.7018643763863,160.2030765423258,-1.063170518941788,1.5206433423303744e-13,160.2030765423258,24.396023826372765,-0.16394221440005205,-1.0091586293373228e-15,-1.063170518941788,-0.16394221440005205,0.001152340000000552
177.96,0.011218880000004417,1.004141863113102e-12,1.5209858302403944e-13,-1.0092531381296857e-15,1.004141863113102e-12,1057.8964657198703,160.23915838698747,-1.0632700860057758,1.5209858302403944e-13,160.23915838698747,24.402582015884768,-0.16396526120005206,-1.0092531381296857e-15,-1.0632700860057758,-0.16396526120005206,0.0011523600000005521
177.98,0.011219040000004416,1.0044396286089443e-12,1.5214144258659349e-13,-1.0094054716299042e-15,1.0044396286089443e-12,1058.2101682924886,160.28431186636874,-1.0634305726545257,1.5214144258659349e-13,160.28431186636874,24.409141127276765,-0.16398830840005205,-1.0094054716299042e-15,-1.0634305726545257,-0.16398830840005205,0.001152380000000552
178.0,0.011219200000004417,1.0046932283296026e-12,1.521809419870746e-13,-1.0095351935434286e-15,1.0046932283296026e-12,1058.47734126237,160.3259253420767,-1.0635672375059282,1.521809419870746e-13,160.3259253420767,24.41570116056477,-0.16401135600005207,-1.0095351935434286e-15,-1.0635672375059282,-0.16401135600005207,0.0011524000000005521
178.02,0.011219360000004418,1.0053661065240116e-12,1.5225236657202296e-13,-1.009879308565069e-15,1.0053661065240116e-12,1059.186233204432,160.40117269253,-1.0639297701499522,1.5225236657202296e-13,160.40117269253,24.422262115764774,-0.1640344040000521,-1.009879308565069e-15,-1.0639297701499522,-0.1640344040000521,0.0011524200000005522
178.04,0.011219520000004417,1.0056488056999317e-12,1.5229408705747517e-13,-1.0100238497113705e-15,1.0056488056999317e-12,1059.4840630820106,160.44512612946178,-1.0640820473847241,1.5229408705747517e-13,160.44512612946178,24.428823992892767,-0.1640574524000521,-1.0100238497113705e-15,-1.0640820473847241,-0.1640574524000521,0.001152440000000552
178.06,0.011219680000004418,1.0060894354018211e-12,1.5234783274031911e-13,-1.0102491000931926e-15,1.0060894354018211e-12,1059.9482761964462,160.5017483728425,-1.0643193535508428,1.5234783274031911e-13,160.5017483728425,24.435386791964774,-0.16408050120005213,-1.0102491000931926e-15,-1.0643193535508428,-0.16408050120005213,0.0011524600000005522
178.08,0.011219840000004418,1.0067255866061665e-12,1.5241646156245893e-13,-1.0105742163323092e-15,1.0067255866061665e-12,1060.6184754573483,160.5740503264974,-1.0646618705651252,1.5241646156245893e-13,160.5740503264974,24.44195051299678,-0.16410355040005214,-1.0105742163323092e-15,-1.0646618705651252,-0.16410355040005214,0.0011524800000005523
178.1,0.011220000000004417,1.0070120847101304e-12,1.5245847923399928e-13,-1.0107206036792148e-15,1.0070120847101304e-12,1060.9203075880735,160.61831685542322,-1.0648160928123038,1.5245847923399928e-13,160.61831685542322,24.448515156004774,-0.16412660000005214,-1.0107206036792148e-15,-1.0648160928123038,-0.16412660000005214,0.0011525000000005522
178.12,0.011220160000004418,1.0073382252892216e-12,1.525035167118687e-13,-1.0108872223238898e-15,1.0073382252892216e-12,1061.2639039267517,160.665764815859,-1.0649916291707857,1.525035167118687e-13,160.665764815859,24.45508072100478,-0.16414965000005216,-1.0108872223238898e-15,-1.0649916291707857,-0.16414965000005216,0.0011525200000005523
178.14,0.011220320000004417,1.0077668077676755e-12,1.5255635282126028e-13,-1.0111061369353465e-15,1.0077668077676755e-12,1061.7154250298233,160.72142880386613,-1.0652222604653119,1.5255635282126028e-13,160.72142880386613,24.461647208012778,-0.16417270040005216,-1.0111061369353465e-15,-1.0652222604653119,-0.16417270040005216,0.0011525400000005522
178.16,0.011220480000004418,1.0082459735813626e-12,1.526130397811614e-13,-1.0113508353924688e-15,1.0082459735813626e-12,1062.220236774432,160.7811497464645,-1.0654800556008635,1.526130397811614e-13,160.7811497464645,24.468214617044783,-0.1641957512000522,-1.0113508353924688e-15,-1.0654800556008635,-0.1641957512000522,0.0011525600000005522
178.18,0.011220640000004419,1.0087911939470492e-12,1.5267475347120383e-13,-1.0116291974014006e-15,1.0087911939470492e-12,1062.79463842323,160.8461664583677,-1.0657733160188854,1.5267475347120383e-13,160.8461664583677,24.47478294811679,-0.1642188024000522,-1.0116291974014006e-15,-1.0657733160188854,-0.1642188024000522,0.0011525800000005523
178.2,0.011220800000004418,1.009218641843192e-12,1.527275077751486e-13,-1.0118473795740018e-15,1.009218641843192e-12,1063.2449642192119,160.90174426256112,-1.0660031756731803,1.527275077751486e-13,160.90174426256112,24.481352201244786,-0.1642418540000522,-1.0118473795740018e-15,-1.0660031756731803,-0.1642418540000522,0.0011526000000005522
178.22,0.011220960000004419,1.0094440574419754e-12,1.5276489467049806e-13,-1.011962420659208e-15,1.0094440574419754e-12,1063.4824446049852,160.9411321682627,-1.0661243739533146,1.5276489467049806e-13,160.9411321682627,24.48792237644479,-0.16426490600005222,-1.011962420659208e-15,-1.0661243739533146,-0.16426490600005222,0.0011526200000005523
178.24,0.01122112000000442,1.0100694847128513e-12,1.5283271370168463e-13,-1.0122815428784397e-15,1.0100694847128513e-12,1064.1413459692233,161.01258098957248,-1.0664605761375532,1.5283271370168463e-13,161.01258098957248,24.494493473732792,-0.16428795840005225,-1.0122815428784397e-15,-1.0664605761375532,-0.16428795840005225,0.0011526400000005524
178.26,0.011221280000004418,1.010357431617228e-12,1.5287486308064269e-13,-1.0124284346445273e-15,1.010357431617228e-12,1064.4447044426283,161.05698627512143,-1.066615329801288,1.5287486308064269e-13,161.05698627512143,24.501065493124788,-0.16431101120005223,-1.0124284346445273e-15,-1.066615329801288,-0.16431101120005223,0.0011526600000005523
